52		いくら	adv, n	how much?, how many?	quantity	ikura
414		ちょうど	gn	just, right, exactly	quantity	choudo
385		たくさん	na-adj, adv, n	many, a lot, much	quantity	takusan
37		あまり	na-adj, adv, n, n-suf	not very, not much	quantity	amari
228		～くらい/ぐらい	suf	approximate (quantity)	quantity	kuraigurai
678	安い	やすい	adj	cheap, inexpensive	shop	yasui
383	高い	たかい	adj	expensive	shop	takai
95	～円	～えん	n	yen (currency)	shop	en
105	お金	おかね	n	money	shop	okane
675	八百屋	やおや	n	greengrocer	shop	yaoya
674	屋	～や	n	～ shop	shop	ya
149	買い物	かいもの	n	shopping	shop	kaimono
85	売る	うる	u-v	to sell	shop	uru
150	買う	かう	u-v	to buy	shop	kau
641	万年筆	まんねんひつ	n	fountain pen	stationery	mannenhitsu
199	切手	きって	n	stamp (eg. postage)	stationery	kitte
582	封筒	ふうとう	n	envelope	stationery	fuutou
433	手紙	てがみ	n	letter	stationery	tegami
176	紙	かみ	n	paper	stationery	kami
528	葉書	はがき	n	postcard	stationery	hagaki
96	鉛筆	えんぴつ	n	pencil	stationery	enpitsu
517		ノート	n	notebook, exercise book	stationery	no_to
604		ペン	n	pen	stationery	pen
609		ボールペン	n	ball-point pen	stationery	bo_rupen
677	易しい	やさしい	adj	easy, plain, simple	study	yasashii
659	難しい	むずかしい	adj	difficult	study	muzukashii
281	作文	さくぶん	n	composition, writing	study	sakubun
673	問題	もんだい	n	problem, question	study	mondai
306	字引	じびき	n	dictionary	study	jibiki
319	宿題	しゅくだい	n	homework	study	shukudai
577	平仮名	ひらがな	n	hiragana	study	hiragana
617	本	ほん	n	book	study	hon
189	漢字	かんじ	n	kanji, Chinese character	study	kanji
167	片仮名	かたかな	n	katakana	study	katakana
91	英語	えいご	n	the English language	study	eigo
263	言葉	ことば	n	word	study	kotoba
298	辞書	じしょ	n	dictionary	study	jisho
598		ページ	n	page	study	pe_ji
245	～語	～ご	n, n-suf	word, language	study	go
605	勉強	べんきょう（する）	n, vs	study, diligence	study	benkyousuru
68	意味	いみ	n, vs	meaning	study	imi
302	質問	しつもん	n, vs	question, inquiry	study	shitsumon
722	忘れる	わすれる	ru-v	to forget	study verbs	wasureru
258	答える	こたえる	ru-v	to answer, to reply	study verbs	kotaeru
133	覚える	おぼえる	ru-v	to remember, to memorize	study verbs	oboeru
597	文章	ぶんしょう	suf	sentence, text	study verbs	bunshou
721	分かる	わかる	u-v	to understand	study verbs	wakaru
156	書く	かく	u-v	to write	study verbs	kaku
324	知る	しる	u-v	to know, to understand	study verbs	shiru
496	習う	ならう	u-v	to learn	study verbs	narau
59	一日	いちにち	n	1 day (duration)	time	ichinichi
295	時間	じかん	n-adv, n	time	time	jikan
201	昨日	きのう	n-adv, n-t	yesterday	time	kinou
625	毎日	まいにち	n-adv, n-t	every day	time	mainichi
14		あさって	n-adv, n-t	day after tomorrow	time	asatte
122		おととい	n-adv, n-t	day before yesterday	time	ototoi
270		～ころ/～ごろ	n-suf	about, approximately (time)	time	korogoro
205	今日	きょう	n-t	today, this day	time	kyou
16		あした	n-t	tomorrow	time	ashita
