168	～月 	～がつ 	suf 	month of year	time month
505	～日 	～にち 		～ day of the month, for ～ days	time month
571	一月 	ひとつき 		one month	time month
255	九日 	ここのか 		nine days, the ninth day (of the month)	time month
657	六日 	むいか 		six days, sixth (day of month)	time month
457	十日 	とおか 		ten days, the tenth (day of the month)	time month
490	夏休み 	なつやすみ 	n 	summer vacation, summer holiday	time season
8	秋 	あき 	n-adv 	autumn, fall	time season
592	冬 	ふゆ 	n-adv, n-t 	winter	time season
489	夏 	なつ 	n-adv, n-t 	summer	time season
550	春 	はる 	n-adv, n-t 	spring	time season
474	土曜日 	どようび 	n-adv, n 	Saturday	time week
506	日曜日 	にちようび 	n-adv, n 	Sunday	time week
240	月曜日 	げつようび 	n-adv, n 	Monday	time week
667	木曜日 	もくようび 	n-adv, n 	Thursday	time week
329	水曜日 	すいようび 	n-adv, n 	Wednesday	time week
178	火曜日 	かようび 	n-adv, n 	Tuesday	time week
216	金曜日 	きんようび 	n-adv, n 	Friday	time week
272	今週 	こんしゅう 	n-adv, n-t 	this week	time week
356	先週 	せんしゅう 	n-adv, n-t 	last week, the week before	time week
624	毎週 	まいしゅう 	n-adv, n-t 	every week	time week
317	～週間 	～しゅうかん 	suf 	～weeks	time week
703	来週 	らいしゅう 		next week	time week
539	二十歳 	はたち 	n 	20 years old, 20th year	time year
463	年 	とし 	n 	year, age	time year
287	さ来年 	さらいねん 	n-adv, n-t 	year after next	time year
262	今年 	ことし 	n-adv, n-t 	this year	time year
208	去年 	きょねん 	n-adv, n-t 	last year	time year
704	来年 	らいねん 	n-adv, n-t 	next year	time year
123		おととし 	n-adv, n-t 	year before last	time year
626	毎年 	まいねん/まいとし 	n-t 	every year, annually	time year
276	～歳 	～さい 	suf 	～years-old	time year
516	～年 	～ねん 		～ years	time year
71	入口 	いりぐち 	n 	entrance, gate	transport
435	出口 	でぐち 	n 	exit	transport
200	切符 	きっぷ 	n 	ticket	transport
304	自動車 	じどうしゃ 	n 	automobile	transport
303	自転車 	じてんしゃ 	n 	bicycle	transport
507	荷物 	にもつ 	n 	luggage	transport
232	車 	くるま 	n 	car, vehicle	transport
444	電車 	でんしゃ 	n 	electric train	transport
567	飛行機 	ひこうき 	n 	aeroplane, airplane	transport
94		エレベーター 	n 	elevator	transport
386		タクシー 	n 	taxi	transport
537		バス 	n 	bus	transport
290	散歩 	さんぽ（する） 	n, vs 	walk, stroll	transport
711	旅行 	りょこう 	n, vs 	travel, trip	transport
432	出かける 	でかける 	ru-v 	to depart, to go out	transport verb
440	出る 	でる 	ru-v 	to appear, to leave	transport verb
193	消える 	きえる 	ru-v 	to go out, to vanish	transport verb
138	降りる 	おりる 	ru-v 	to alight (eg from bus), to get off	transport verb
521	乗る 	のる 	u-v 	to get on, to ride in, to board	transport verb
527	入る 	はいる 	u-v 	to enter, to contain, to hold	transport verb
152	帰る 	かえる 	u-v 	to go home, to return	transport verb
43	歩く 	あるく 	u-v 	to walk	transport verb
518	登る 	のぼる 	u-v 	to climb	transport verb
420	着く 	つく 	u-v 	to arrive at, to reach	transport verb
50	行く 	いく/ゆく 	u-v 	to go	transport verb
536	走る 	はしる 	u-v 	to run	transport verb
471	飛ぶ 	とぶ 	u-v 	to fly, to hop	transport verb
231	来る 	くる 	vk 	to come	transport verb
2	会う 	あう 	u-v 	to meet, to see	verb01
343	住む 	すむ 	u-v 	to reside, to live in	verb01
72	居る 	いる 	u-v 	(hum) to be (animate), to exist	verb01
635	待つ 	まつ 	u-v 	to wait	verb01
47	言う 	いう 	u-v 	to say	verb01
546	話す 	はなす 	u-v 	to speak	verb01
683		やる 	u-v 	to do	verb01
41		ある	u-v-i 	to be, to have	verb01
345		する 	vs-i 	to do, to try	verb01
10	開ける 	あける 	ru-v 	to open	verb02
309	閉める 	しめる 	ru-v, vt 	to close, to shut	verb02
423		つける 	ru-v, vt 	to turn on (eg a light)	verb02
417	使う 	つかう 	u-v 	to use	verb02
477	取る 	とる 	u-v 	to take	verb02
564	引く 	ひく 	u-v 	to pull	verb02
533	始まる 	はじまる 	u-v, vi 	to begin	verb02
308	閉まる 	しまる 	u-v, vi 	to close, to be closed	verb02
9	開く 	あく 	u-v, vi 	to open, to become open	verb02
114	押す 	おす 	u-v, vt 	to push, to press	verb02
267		コピー・する 	n, p-suru 	to copy	verb03
11	上げる 	あげる 	ru-v 	to give	verb03
181	借りる 	かりる 	ru-v 	to borrow, to have a loan	verb03
74	入れる 	いれる 	ru-v 	to put in	verb03
268	困る 	こまる 	u-v 	to be worried, to be bothered	verb03
282	差す 	さす 	u-v 	to raise (stretch out) hands, to raise (eg umbrella)	verb03
346	座る 	すわる 	u-v 	to sit	verb03
237	消す 	けす 	u-v 	to erase, to delete, to turn off power	verb03
139	終る 	おわる 	u-v 	to finish, to close	verb03
107	置く 	おく 	u-v 	to put, to place	verb03
73	要る 	いる 	u-v 	to need	verb03
162	貸す 	かす 	u-v 	to lend	verb03
154		かかる 	u-v, vi 	to take (eg time,  money)	verb03
151	返す 	かえす 	u-v, vt 	to return something	verb03
716	練習 	れんしゅう（する） 	n, vs 	(to) practice	verb04
418	疲れる 	つかれる 	ru-v 	to get tired, to tire	verb04
498	並べる 	ならべる 	ru-v, vt 	to line up, to set up	verb04
422	作る 	つくる 	u-v 	to make, to create	verb04
387	出す 	だす 	u-v 	to put out, to send	verb04
630	曲る 	まがる 	u-v 	to turn, to bend	verb04
472	止まる 	とまる 	u-v 	to come to a halt	verb04
725	渡す 	わたす 	u-v 	to pass over, to hand over	verb04
726	渡る 	わたる 	u-v 	to cross over, to go across	verb04
487	無くす 	なくす 	u-v 	to lose something	verb04
389	立つ 	たつ 	u-v 	to stand	verb04
551	貼る 	はる 	u-v 	to stick, to paste	verb04
406	違う 	ちがう 	u-v 	to differ (from)	verb04
499		なる 	u-v 	to become	verb04
497	並ぶ 	ならぶ 	u-v, vi 	to line up, to stand in a line	verb04
27	後 	あと 	adj-no, n 	afterwards, since then, in the future	when
279	先 	さき 	adj-no, n, n-suf, pref 	the future, former, previous	when
335		すぐ・に 	adv 	immediately, instantly	when
665		もう 	adv, int 	already	when
535	初めて 	はじめて 	adv, n 	for the first time	when
459	時々 	ときどき 	adv, n 	sometimes	when
65		いつも 	adv, n 	always, every time	when
61		いつ 	gn-adv 	when	when
316	～中 	～じゅう 	suf 	during, while	when
413	～中 	～ちゅう 	suf 	during, while ～ing	when
67	今 	いま 		now	when
300	下 	した 	n 	under, below, beneath	where01
483	中 	なか 	n 	inside, middle, among	where01
643	右 	みぎ 	n 	right hand side	where01
658	向こう 	むこう 	n 	beyond, over there	where01
366	外 	そと 	n 	outside,  exterior	where01
568	左 	ひだり 	n 	left hand side	where01
78	後ろ 	うしろ 	n 	behind, rear	where01
695	横 	よこ 	n 	beside, side, width	where01
469	隣 	となり 	n 	next to, next door to	where01
407	近く 	ちかく 	n-adv, n 	near	where01
628	前 	まえ 	n-adv, n-t, suf 	before, in front	where01
77	上 	うえ 	no-adj, n-adv, n, n-suf 	above, on top of	where01
629	～前 	～まえ 	suf 	in front of ～	where01
17		あそこ 	n 	there, over there, that place	where02
22		あちら 	n 	there, yonder, that	where02
253		ここ 	n 	here, this place	where02
259		こちら 	n 	this eg person,  way	where02
260		こっち 	n 	this eg person,  way	where02
363		そこ 	n 	that place, there	where02
364		そちら 	n 	over there	where02
365		そっち 	n 	over there	where02
368		そば 	n 	near, close, beside	where02
461		どこ 	n 	where, what place	where02
465		どちら 	n 	which, which way	where02
466		どっち 	n 	which one, which way	where02
26		あっち 	n col 	over there	where02
562	東 	ひがし 	n 	east	where03
504	西 	にし 	n 	west	where03
653	南 	みなみ 	n, vs 	South, proceeding south	where03
195	北 	きた 		north	where03
56	忙しい 	いそがしい 	adj 	busy, irritated	work
297	仕事 	しごと 	adj-no, n 	work, occupation, employment	work
679	休み 	やすみ 	n 	rest, vacation, holiday	work
573	暇 	ひま 	na-adj, n 	free time, leisure	work
424	勤める 	つとめる 	ru-v 	to serve, to work (for)	work
540	働く 	はたらく 	u-v 	to work	work
680	休む 	やすむ 	u-v, vi 	to rest, to have a break, to take a day off	work
